,ticker,date,assets
2099,OMF,20141114,11262.8164
1269,CVV,20141114,41.941
45529,STJO,20141114,0.06
6508,IPDN,20141114,77.37
45225,CRVW,20141114,11.366
41498,ZIVO,20141114,1.5930000000000002
37552,EMX,20141114,57.997
23553,ISGN,20141114,2.006
51507,COYNQ,20141114,2.083
28699,CNTY,20141114,188.497
7198,PVSP,20141114,0.142
54615,ASPW,20141114,2.097
19775,GRWC,20141114,1.31
54942,VUZI,20141114,3.944
31109,TAIT,20141114,18.465
43853,MCBF,20141114,176.882
60557,OHGI,20141114,21.964000000000002
42027,SFRX,20141114,0.161
52609,HHWW,20141114,0.303
43872,SIMH,20141114,0.807
20337,ENUMQ,20141114,17.03
43879,SVA,20141114,242.33599999999998
26404,SPZR,20141114,0.009000000000000001
47090,BURG,20141114,40.499
37353,ACLP,20141114,0.07200000000000001
19345,MTNB,20141114,5.789
51326,CADC,20141114,140.194
53168,FESLQ,20141114,493.4429
35868,CPFH,20141114,6.485
13835,SNFCA,20141114,660.5129
53829,ENGT,20141114,8.85
37321,ELTP,20141114,23.889
43627,LONCF,20141114,32.305
19807,MBVX,20141114,10.133
56996,EMRRF,20141114,4.015
30915,MENB,20141114,19.093
20471,GERS,20141114,4.646
56972,WBKC,20141114,338.6709
51286,GLGLF,20141114,72.904
44221,BIR.PA,20141114,470.1389
51859,HMTA,20141114,417.913
7887,TIRTZ,20141114,0.733
1261,6534C,20141114,76.508
43436,IOC,20141114,1337.4519
10065,ISR,20141114,25.539
45676,FTCY,20141114,0.13
56268,OFED,20141114,357.0959
44165,TDCP.1,20141114,0.10099999999999999
21495,UOIP,20141114,0.556
27533,7534B,20141114,358.44199999999995
54931,TNGNQ,20141114,9.621
2442,ESCRQ,20141114,125.617
21403,QKLS,20141114,173.46400000000003
52956,NMEX,20141114,2.1519999999999997
43486,CPHI,20141114,140.532
20161,RDGA,20141114,0.001
23037,GNL,20141114,1965.4620000000002
6857,RGCO,20141114,139.321
7580,STRN,20141114,27.334
12689,HHERD,20141114,0.56
53938,PLSB,20141114,4.025
45130,SARA,20141114,222.518
29838,APHB,20141114,28.419
23904,BLGO,20141114,0.297
28875,POSC,20141114,2.62
45684,GSIH,20141114,2768.2771
56100,PWON,20141114,8.863999999999999
19452,CANL,20141114,1.258
25220,ULUR,20141114,4.994
36351,TALN,20141114,19.654
2678,MSN,20141114,61.42
35900,SVON,20141114,28.138
21042,AXTA,20141114,6382.0
7143,SVT,20141114,34.021
42594,MVBF,20141114,1086.8139999999999
46680,EGLE,20141114,1670.1008
12118,5672A,20141114,106015.0
36577,CAPC,20141114,11.062999999999999
41154,MAG,20141114,178.09599999999998
56906,RYPPF,20141114,3.1630000000000003
20352,CADT,20141114,0.522
41178,YOSN,20141114,4.834
8694,CHJI,20141114,23.335
45716,NNVC,20141114,49.018
56898,FCHS,20141114,11.934000000000001
20411,CALA,20141114,39.641999999999996
1692,CRV,20141114,47.668
56258,TDCH,20141114,2.787
29138,GLUX,20141114,67.189
51350,SYN,20141114,4.7410000000000005
46635,OTTW,20141114,160.769
9829,EMRI,20141114,24.586
20594,ERI,20141114,1169.383
10027,AXIHQ,20141114,18.312
53732,BSPM,20141114,78.98
46764,MOBQ,20141114,2.735
57146,PBSK,20141114,411.7739
53058,FRMA,20141114,11.24
42927,0079A,20141114,3775.1121
60341,IFON.1,20141114,20.438
12895,MPAY,20141114,1.774
51206,ILNS,20141114,0.40399999999999997
22447,LNGB,20141114,0.16699999999999998
19164,WSTI,20141114,2.9739999999999998
10616,PED,20141114,46.79600000000001
57133,ABHD,20141114,1.079
6556,PDNLB,20141114,1.198
52655,IRSB,20141114,0.396
20105,AXAR,20141114,0.564
55098,CETC,20141114,208.74099999999999
12801,QRHC,20141114,110.126
44324,MBMI.1,20141114,0.7859999999999999
45217,HERB,20141114,2422.845
6952,PGNT,20141114,5.603
56519,BITA,20141114,497.6738
57177,ANNC,20141114,82.825
11259,FKWL,20141114,25.982
12549,SRAX,20141114,2.7560000000000002
31885,WSGI,20141114,6.144
37611,NAK,20141114,115.316
178,ALAN,20141114,6.62
57178,ANNC,20141114,81.736
56143,RWWI,20141114,54.49100000000001
29918,GRMC,20141114,1.685
55933,PANG,20141114,51.47
53716,CGEM,20141114,0.01
54826,MFON,20141114,11.43
37305,LWLG,20141114,5.392
36228,NJMC,20141114,6.8839999999999995
57171,TRGM,20141114,3.221
19148,GGROU,20141114,35.885
52219,PTOI,20141114,8.193999999999999
42450,RVP,20141114,45.62
37260,CTDH,20141114,5.617999999999999
2699,SORL,20141114,270.0989
36439,ZAAP,20141114,106.516
2532,DYNT,20141114,18.276
20495,PRAH,20141114,2304.531
36455,INKS.1,20141114,1.003
37643,SCRH,20141114,0.473
47168,CHLN,20141114,646.999
51259,ILED,20141114,1.27
13203,NAMG,20141114,0.599
2091,AGC1,20141114,11335.1875
56300,SGLB,20141114,4.247
51262,CYLU,20141114,40.728
37394,BWMG,20141114,1.1640000000000001
6647,PCYO,20141114,108.17399999999999
41442,CNYD,20141114,241.34599999999998
53987,ADMP,20141114,15.105
13851,XXII,20141114,26.69
20487,YUMA.1,20141114,139.474
43140,HUSA,20141114,18.93
45953,ENGY,20141114,8.251
53184,GLTC,20141114,1.351
10528,STCB,20141114,0.691
30442,SMDM,20141114,28.955
55968,TSG,20141114,6169.539000000001
12451,HHHEF,20141114,0.7609999999999999
43973,CATS,20141114,2.645
55463,CPGI,20141114,171.192
46593,CEI,20141114,39.727
11950,AFTM,20141114,0.8190000000000001
53999,BVTK,20141114,0.032
57085,CMCI,20141114,138.799
25028,ESMC,20141114,6.8870000000000005
53778,VBIO,20141114,1.8619999999999999
37442,ITKG,20141114,0.409
28367,SFEF,20141114,93.186
9697,PMULF,20141114,480.8298
51875,MARK,20141114,15.632
54634,FLNT,20141114,10.294
42578,EXNT,20141114,0.053
13867,UVIC,20141114,3.9760000000000004
20320,ESSE,20141114,0.045
21514,MGN,20141114,7.648
56528,RNSGF,20141114,2.937
6639,PGAI,20141114,1.048
52333,AMCO,20141114,109.87
30792,MHCC,20141114,10.197000000000001
58762,CPMMF,20141114,49.516999999999996
38190,HWBK,20141114,1156.5259
1472,CTNR,20141114,10.69
47624,YUSG,20141114,0.0
17089,AAGH,20141114,0.0
34038,BXLC,20141114,30.541
40249,AOXG,20141114,39.077
5263,MKRS,20141114,2.12
36774,EONGY,20141114,159354.0
5635,NULM,20141114,124.68700000000001
58399,ADGL,20141114,0.809
15550,ENCR,20141114,4.994
59142,LTDH.1,20141114,0.012
59562,PZE,20141114,2965.7
39159,SBSAA,20141114,461.3938
34768,RMCP,20141114,0.596
34014,ERS,20141114,240.731
48955,SUME,20141114,11.214
50207,CHHE,20141114,42.035
18420,AY,20141114,5779.3867
4674,FOURQ,20141114,4.343999999999999
59770,XBIO,20141114,19.317999999999998
15269,SLNN,20141114,1.3730000000000002
33215,BOBS,20141114,83.307
15566,RIHT,20141114,3.1289999999999996
40376,PGTK,20141114,22.948
4963,IMUN,20141114,16.612000000000002
33766,AMAR,20141114,0.122
40472,FSI,20141114,14.37
58606,XCLL,20141114,6.122000000000001
59094,GLYE,20141114,15.524000000000001
3531,6284B,20141114,2696.73
17773,CURM,20141114,4.598
15770,VEND,20141114,4.272
18384,BLCK,20141114,0.392
35397,VTSI,20141114,4.374
32827,USAT,20141114,71.475
58591,LVVV,20141114,0.511
34090,AEG1,20141114,10253.1875
48534,BRFH,20141114,2.7960000000000003
48531,QWTR,20141114,0.01
15688,SFXEQ,20141114,743.8669
50401,MSBF,20141114,345.491
58598,PFND,20141114,0.07
14736,ALLM,20141114,8.388
48349,OXYS,20141114,2.096
39080,PWEBD,20141114,5.359
39837,IMSC.2,20141114,5.604
16220,SPEX,20141114,64.84100000000001
14288,FSB,20141114,1238.579
32811,PAYD,20141114,0.875
48855,ENDV,20141114,0.099
58134,MEEC,20141114,16.56
14815,ALYE,20141114,93.098
48485,ORMP,20141114,21.802
14720,HTBX,20141114,16.737000000000002
58667,HBMK,20141114,18.442
47736,ROX,20141114,40.954
35352,INIS,20141114,11.345999999999998
5141,MTR,20141114,5.894
16451,UBIQ,20141114,19.151
57805,XTRGQ,20141114,1.274
16755,EFCT,20141114,18.89
33423,ASNB,20141114,2.648
18462,SDPI,20141114,57.714
58720,XELB,20141114,95.98700000000001
17470,HCAC.1,20141114,115.53299999999999
17505,KGTO,20141114,0.83
34850,PRHL,20141114,5.832999999999999
15261,WTER,20141114,2.7
14473,WBBW,20141114,568.6948
59928,MFG,20141114,1709716.0
17883,CIO,20141114,252.166
38666,IRNS,20141114,3.574
16355,SEII,20141114,110.266
34576,MDSYF,20141114,15.655999999999999
40424,TKOI,20141114,10.456
17919,PRGBQ,20141114,3.86
58693,5445B,20141114,902.3999
61003,AVH,20141114,5650.081999999999
58316,CVSI,20141114,22.33
5910,OBCI,20141114,24.476
17867,TSGL,20141114,1.9069999999999998
33431,CASI,20141114,12.41
48802,BDCO,20141114,61.043
17050,CAMB,20141114,81.613
39763,MECK,20141114,6.4110000000000005
15787,INVS,20141114,4.388
49651,NECB,20141114,502.06199999999995
50888,DLNO,20141114,126.72
3597,HMG,20141114,26.668000000000003
5189,SIEB,20141114,20.319000000000003
32520,BDR,20141114,22.401999999999997
39298,FVRG,20141114,6.6979999999999995
48469,PTCI,20141114,2.822
39183,CRMIQ,20141114,2.511
17540,EGDW,20141114,116.958
3972,4300A,20141114,65373.4258
14497,AXIM,20141114,1.062
58232,EMPO,20141114,3.359
17532,XDSL,20141114,0.6779999999999999
5894,NEWT,20141114,203.18599999999998
17847,UNDVL,20141114,378.48199999999997
58651,ENVA,20141114,760.438
5165,EVI,20141114,10.265999999999998
39718,SLNM,20141114,1.7109999999999999
35328,WEDXF,20141114,170.373
38705,RIBT,20141114,46.551
39056,ALRT,20141114,0.052000000000000005
50173,MPMQ,20141114,2664.0
17315,COCP,20141114,11.635
58939,ECOP,20141114,0.848
39454,7687B,20141114,16.058
49346,PBIB,20141114,1030.7139
34320,ISSM.1,20141114,2.523
49764,BLKWF,20141114,81.631
18240,SGNL,20141114,9.525
50683,UECN,20141114,125.515
37750,VKIN,20141114,0.122
15421,KITM.1,20141114,22.256999999999998
38948,SPIN,20141114,6.95
47656,BPTH,20141114,16.285
34215,PBIO,20141114,1.455
16403,OPVS,20141114,0.075
5445,INTG,20141114,165.65099999999998
39462,ATLC,20141114,302.3948
33012,TNKY,20141114,2.128
37863,FGBI,20141114,1476.8039999999999
34328,VUOC,20141114,0.205
5571,0738B,20141114,1229.6218
1849,CTIG,20141114,15.82
34648,OVRL,20141114,88.745
14553,SUND,20141114,18.157
4314,MFCB,20141114,1386.0989
40074,FBER,20141114,3.177
49107,CXGP,20141114,1.084
48597,6188B,20141114,6894.0547
18557,VPOR.1,20141114,3.6289999999999996
16571,DTLA.P,20141114,2908.885
472,ANDR,20141114,4.731
57719,LIVX,20141114,2.497
5523,MRNA.1,20141114,9.958
47857,ESPH,20141114,16.797
33638,KDUS,20141114,42.503
48277,SMME,20141114,0.451
47865,GEOR,20141114,23.499000000000002
15045,PWCO,20141114,0.738
18770,PLFX,20141114,1.896
38249,SKAS,20141114,8.176
32598,ASTC,20141114,53.998000000000005
32904,EVTN,20141114,0.662
48269,CETY,20141114,1.985
18310,PETV,20141114,0.135
57992,7275B,20141114,477.691
57950,PSPW,20141114,0.009000000000000001
15073,CCPT,20141114,3745.9
38587,ARAO,20141114,2.173
59666,CIG,20141114,13042.803
5493,NRTI,20141114,2.17
40050,LKST,20141114,6.216
17646,BPMX,20141114,1.933
33686,MGTI,20141114,11.757
48309,RTNB,20141114,12.347999999999999
48888,GOGC,20141114,0.035
48658,TRTC,20141114,9.904
58944,GWIN,20141114,1.063
37801,OVTZ,20141114,0.024
47807,CSNG,20141114,8.908999999999999
39034,CTEK,20141114,15.075
15939,ROIQ,20141114,125.583
5611,CRMZ,20141114,13.783
15496,EAGL.2,20141114,324.8689
57913,BOLC,20141114,0.8009999999999999
2763,ETCC,20141114,52.318999999999996
4923,MARPS,20141114,1.081
39911,WNDW,20141114,0.9740000000000001
15106,TGEN,20141114,14.902999999999999
49791,ARNI,20141114,11.787
38085,AGTK,20141114,1.785
17299,SINC.1,20141114,1.8259999999999998
38988,PYDS,20141114,62.169
4128,INS,20141114,9.517999999999999
16920,TACO,20141114,150.654
5851,BVII,20141114,3.7489999999999997
58446,GRDH,20141114,4.103
38547,LEU,20141114,1063.5999
867,CHSO,20141114,12.206
18724,CXSNF,20141114,201.47
39042,CSHB,20141114,189.53099999999998
34106,SPYR,20141114,15.677
47799,GNOW,20141114,17.325
38208,3FNHM,20141114,322.3379
32574,NYMX,20141114,0.9520000000000001
39478,CZBS,20141114,401.14599999999996
59971,MUFG,20141114,2411619.0
59078,DEAC,20141114,0.591
38828,IFUE,20141114,3.7260000000000004
47962,AIRI,20141114,59.11600000000001
4136,INRD,20141114,8.062000000000001
35996,ILIU,20141113,4.457
60071,2151B,20141113,9.947000000000001
48152,IGC,20141113,21.191
51251,TSSI,20141113,12.159
51819,SPI,20141113,112.85600000000001
17895,VRTV,20141113,2666.7
32645,TTNP,20141113,13.216
16427,COSM,20141113,7.221
3740,HP,20141113,6721.8594
33415,ELED,20141113,1.4980000000000002
57046,SNREQ,20141113,5.774
34752,ELP,20141113,10412.793
34818,XPLR,20141113,18.395
14465,SQCC,20141113,4.518
36838,RWEOY,20141113,105028.3125
48144,RHE,20141113,215.863
58332,ARGS,20141113,76.794
17701,CTRV,20141113,1.005
60349,ICC,20141113,1184.315
10673,CMCL,20141113,67.303
34809,BKYI,20141113,1.1909999999999998
52847,CJJD,20141113,49.47
60447,CPL,20141113,13029.4063
49247,VRTB,20141113,68.624
39524,GWO1,20141113,57779.5391
16820,CESX,20141113,9.8
35836,CTIB,20141113,43.065
38133,AWX,20141113,58.115
46426,MNOV,20141113,27.787
51851,FTLF,20141113,11.07
27107,CAPS,20141113,4.093
20642,GBSNQ,20141113,5.962000000000001
4987,MLP,20141113,51.391999999999996
16828,RTGN,20141113,13.274000000000001
35256,3DCBF,20141113,500.3428
4873,MPET,20141113,77.209
50341,HENC,20141113,16.29
16864,KIN,20141113,107.331
17839,VHMC,20141113,0.53
47182,VSCP,20141113,9.078
8080,TYC,20141113,11809.0
20720,GIB,20141113,10024.1367
26859,ISTT,20141113,410.56300000000005
16794,BIOC,20141113,9.875
20534,CDK,20141113,2470.3
5732,JWN,20141113,9269.0
18510,CERU,20141113,60.086000000000006
24910,EDTXF,20141113,12.304
51843,FLY,20141113,3740.5471
9876,JECFF,20141113,56.917
51230,HLTH,20141113,46.949
14937,EVRYQ,20141113,237.791
13075,HUWX.1,20141113,2.667
46328,TRIL,20141113,26.936
57775,FENG,20141113,377.9619
41828,VRML,20141113,18.407
14907,MWRX,20141113,63.503
30271,BMBM.1,20141113,8.583
33045,SPH,20141113,2609.363
39927,PRZM,20141113,29.823
15953,MONT,20141113,199.86700000000002
44938,HTM,20141113,219.162
53857,SMT,20141113,305.14599999999996
34986,MMS,20141113,900.9958
19817,RWLK,20141113,53.184
60755,FTEO,20141113,60.754
18176,AGRX,20141113,60.858000000000004
33077,CRRSQ,20141113,183.88299999999998
19833,SBCP,20141113,222.852
16611,STKS,20141113,35.749
14696,HCAP,20141113,108.329
18160,WB,20141113,692.7959
56815,JTPY,20141113,107.756
13457,RTRX,20141113,145.93200000000002
37758,SVM,20141113,514.5369
24008,CHFR,20141113,10.627
15931,RMAX,20141113,351.5859
46748,NETE,20141113,15.782
35908,CTHR,20141113,52.867
44029,NEPH,20141113,3.105
10278,EGAS,20141113,198.622
10272,STTX,20141113,19.335
32819,TGC,20141113,39.091
44244,BCLI,20141113,11.4
45058,OEDVQ,20141113,56.273
41629,ERMS,20141113,2.551
54050,HASC,20141113,33.001999999999995
30510,CDOR,20141113,157.222
30518,CPHC,20141113,40.592
30884,MYMX,20141113,13.597999999999999
30808,PRPH,20141113,17.92
41366,TIKRF,20141113,9.176
44970,NUIN,20141113,136.15
56694,SMXIQ,20141113,21.410999999999998
30687,TSEM,20141113,918.788
7061,SCND,20141113,6.944
16551,VCYT,20141113,71.814
7088,APPS,20141113,35.872
49141,CLIR,20141113,6.031000000000001
16527,VTL,20141113,85.831
3056,FCIC,20141113,0.37200000000000005
30639,STBI,20141113,318.3428
49571,COTE,20141113,2.745
35042,SRT,20141113,86.634
53128,IOVA,20141113,17.417
19523,INNL,20141113,63.743
36556,JST,20141113,349.69800000000004
57934,IZEA,20141113,10.799000000000001
49162,RXII,20141113,10.901
18248,SCYX,20141113,41.964
14622,OROE,20141113,0.903
23948,PEYE,20141113,2.244
56617,BONA,20141113,576.4028
15964,CPXX,20141113,23.388
18334,TUBE,20141113,122.38
60043,TPH,20141113,2851.3959999999997
15956,ENZY,20141113,137.078
33018,CIMT,20141113,40.664
13675,NSEC,20141113,145.70600000000002
15923,AXPW,20141113,8.162
38198,CNRD,20141113,189.18099999999998
47720,VIAB,20141113,23117.0
19979,VBLT,20141113,8.687999999999999
54923,MRIC,20141113,6.505
58236,YGYI,20141113,51.661
47082,LEAT,20141113,7.553999999999999
35940,ORXE,20141113,2.597
51750,VRS1,20141113,1043.137
19388,PFNX,20141113,75.646
32744,SZMK,20141113,301.4089
30023,MATW,20141113,2031.7349
6793,RLBY,20141113,0.040999999999999995
56204,CCSC,20141113,193.59
50445,REED,20141113,17.639
52916,0055B,20141113,2534.866
37560,MAUXF,20141113,446.8789
20262,FOMX,20141113,46.728
51784,RDAR,20141113,0.019
25020,EQS,20141113,37.819
37313,ELDO,20141113,7.235
14878,TCEC,20141113,25.173000000000002
52901,SPCL,20141113,0.098
60415,MMRF,20141113,3.7030000000000003
19353,UDFI,20141113,654.563
2852,KINS,20141113,128.93
400,AMS,20141113,63.52
20304,MDLY,20141113,742.8179
14892,CCS,20141113,638.5930000000001
384,ARL,20141113,935.9858
16770,BANX,20141113,142.52
51803,CXDC,20141113,1240.2949
26706,AAV,20141113,1192.3259
41146,SINA,20141113,3779.0891
32752,WYY,20141113,42.91
34898,WILC,20141113,111.319
52981,VRS,20141113,1019.7068
36540,BDMS,20141113,25.148000000000003
41202,FOSI,20141113,17.236
7423,SPIR,20141113,9.732999999999999
59570,LTM,20141113,20647.199
30216,WVVI,20141113,29.805
58158,TSE,20141113,2448.0811
48010,AXU,20141113,122.588
23767,SSC,20141113,25.226999999999997
536,AMAT,20141113,13174.0
2371,DDS,20141113,4357.0664
25686,9574B,20141113,591.219
40145,MFC,20141113,495515.3125
19435,SLNO,20141113,2.154
16060,NTRP,20141113,10.269
5181,MXC,20141113,18.308
30152,EFOI,20141113,17.399
23711,WTT,20141113,36.755
60357,0182A,20141113,1302.2160000000001
41768,5933B,20141113,7257.0
18036,KBSR,20141113,1440.1760000000002
43927,OVIT,20141113,0.11900000000000001
7540,SMFG,20141113,1567605.0
34914,MTSL,20141113,11.190999999999999
37567,MGHCF,20141113,12.035
34676,PFTI,20141113,1.4669999999999999
51726,THTI,20141113,114.51899999999999
19406,INVT,20141113,40.194
47751,EVK,20141113,244.26
48285,JGWEQ,20141113,4971.5703
19203,FFWM,20141113,1284.5129
48786,GPCMQ,20141113,6.417999999999999
52251,CCCL,20141113,298.1128
58746,AXGN,20141113,20.097
14061,AHOTF,20141113,321.813
38738,EMAN,20141113,26.48
21427,AAU,20141113,46.79600000000001
49895,WCRS,20141113,25.374000000000002
17398,AGFS,20141113,221.528
37289,SA,20141113,251.41299999999998
33981,RSTI,20141113,688.585
57340,SMPR,20141113,38.46
34459,DPW,20141113,6.88
60325,SENR,20141113,10.870999999999999
37670,AXXDF,20141113,247.832
17366,FLXN,20141113,68.125
735,PRSNQ,20141113,12.249
4465,IHRC,20141113,581.2688
57359,ICLD,20141113,79.45100000000001
22690,ADRNY,20141113,17468.3125
38786,AQN,20141113,3398.313
22654,WNDM,20141113,1.9509999999999998
14101,RCAPQ,20141113,2507.95
60523,ESNC,20141113,31.19
55180,SUIC,20141113,2.123
18940,ZPIN,20141113,287.987
15534,OCRX,20141113,57.687
14124,DNAP.1,20141113,3.017
36088,BRTX,20141113,1.5959999999999999
15321,ORM,20141113,229.104
8646,AGNU,20141113,16.803
1944,TCI,20141113,895.99
49413,VRTA,20141113,21.128
8563,COVR,20141113,18.573
48413,ASCC,20141113,0.094
45428,VSPC,20141113,0.305
43494,COSIQ,20141113,16.864
9641,CLFD,20141113,51.848
12110,LKAI,20141113,1.6680000000000001
36048,MHTX,20141113,2.351
32473,NUOTQ,20141113,60.258
59246,OIBRQ,20141113,44029.6992
52616,ATRN.1,20141113,0.24600000000000002
8545,WMT,20141113,207889.0
9613,PDEX,20141113,11.545
14225,IMII.1,20141113,1.091
19044,HVCW,20141113,1.47
19020,MRNS,20141113,47.56100000000001
58705,BSSP.1,20141113,0.002
58712,SOUL,20141113,0.573
53580,GWTI,20141113,2.177
35606,INVE,20141113,88.988
50146,FRO3,20141113,0.0
12139,MCBK,20141113,301.92900000000003
53572,MYOS,20141113,6.4239999999999995
35453,ESLT,20141113,4102.2188
40793,FULO,20141113,0.152
12737,HGBL,20141113,32.972
21367,UE,20141113,1873.595
15237,FBAK,20141113,3243.9871
54779,BBLUQ,20141113,89.199
38820,TGLO,20141113,0.005
57640,ZX,20141113,687.6008
50076,CPRX,20141113,45.845
18834,GWGH,20141113,311.4929
48619,SSNT,20141113,5.13
24513,KSS,20141113,15047.0
9254,DGSE,20141113,18.188
17228,CXRX,20141113,587.323
54980,DQ,20141113,656.5959
16267,WLKR,20141113,17.349
12459,5293B,20141113,15.517999999999999
35437,LGCUF,20141113,146.5
32286,MLSS,20141113,17.27
40571,VGLS,20141113,1.137
38884,WMTM,20141113,4.952
28173,KTEC,20141113,98.345
48642,WARM,20141113,1.133
40536,MYDP,20141113,13.859000000000002
57490,PFLT,20141113,372.8738
37172,BEVFF,20141113,114.46700000000001
22176,ESE,20141113,845.9060000000001
18802,OEC,20141113,1358.2949
54915,KGJI,20141113,305.1289
52392,BTG,20141113,2599.325
34281,CMOH,20141113,324.9958
15456,XON,20141113,538.5
24488,ADAT.1,20141113,8.566
18785,FRSH,20141113,260.6379
53439,HECCQ,20141113,25.732
32310,PNTR,20141113,114.179
16243,VJET,20141113,102.844
18740,DXIEF,20141113,22.619
58964,APPO,20141113,0.033
17291,EBIO,20141113,36.981
12589,AEG,20141113,504262.5625
48542,ZNDX,20141113,0.034
8959,PENX,20141113,239.19
4378,PNRG,20141113,252.12099999999998
17307,EMAV,20141113,0.22899999999999998
17123,BECC,20141113,2.1519999999999997
40653,BAYK,20141113,348.73400000000004
53494,BHLL,20141113,2.772
1464,BBVA1,20141113,79192.1875
10973,KOOL,20141113,59.166000000000004
59086,OPLI.1,20141113,0.833
54802,CRMD,20141113,6.845
53486,RCON,20141113,23.717
50028,SBH,20141113,2029.9729
15381,DSS,20141113,54.388999999999996
43244,VSYS,20141113,1.9180000000000001
22463,OPRX,20141113,6.376
53412,STRI,20141113,93.59299999999999
52293,BGMD,20141113,7.571000000000001
16291,PROP,20141113,0.726
24534,INTZ,20141113,3.0039999999999996
58931,WHLR,20141113,188.263
49966,ISCO,20141113,6.364
16236,GDEF.1,20141113,73.575
28327,MATN,20141113,33.253
21880,RSRV,20141113,45.148999999999994
15194,EVOK,20141113,13.390999999999998
32912,SGRP,20141113,38.155
11185,CAME,20141113,1.5090000000000001
12967,CRIUF,20141113,250.37400000000002
49428,LIEG,20141113,8.687999999999999
49840,PGSI,20141113,33.843
51996,ADGE,20141113,40.372
20898,DPDW,20141113,38.097
42485,NVCN,20141113,24.535999999999998
18569,CTLT,20141113,2951.3
33710,WHLM,20141113,41.081
29074,BOWFF,20141113,5394.375
24812,MDMN,20141113,48.372
50248,CTT,20141113,456.2988
58575,PRSS,20141113,109.039
55588,GGAZF,20141113,70.03
34592,VCEL,20141113,50.381
20914,CRBP,20141113,7.63
42434,JE,20141113,1401.2520000000002
60467,HIMX,20141113,795.2139
59312,FORTY,20141113,854.252
55683,VLTC,20141113,26.33
24796,STRS,20141113,387.93800000000005
59288,SBS,20141113,12154.882
13966,NVEE,20141113,55.085
55673,WKHS,20141113,5.41
2908,PRRE,20141113,17.112000000000002
60588,AKER,20141113,16.783
20978,PWURF,20141113,41.597
43580,INPX,20141113,61.553999999999995
50832,RGDXQ,20141113,16.265
40344,BSQR,20141113,43.942
49799,SNOA,20141113,18.394000000000002
20866,MELR,20141113,212.69799999999998
43540,TDG,20141113,6756.8477
3868,HPHW,20141113,18.399
4825,LGL,20141113,18.139
27351,AVID,20141113,197.206
54538,VTNR,20141113,132.93
19179,PAAS,20141113,2672.52
58559,LIQT,20141113,33.638000000000005
44464,CIDM,20141113,329.7839
39282,BUROF,20141113,6.631
55530,SBOT,20141113,14.474
33670,RCAR,20141113,1.1520000000000001
15186,ONTX,20141113,62.273999999999994
42510,FENC,20141113,0.6729999999999999
48690,INLX,20141112,0.17
52455,3ACLZ,20141112,5.096
2646,ELSE,20141112,13.739
13473,OAKS,20141112,2243.761
7232,SJM,20141112,9334.7969
15945,FUEL,20141112,519.1409
37212,AOIFF,20141112,1023.4768
52379,OCEL,20141112,1.645
28391,JAGGF,20141112,293.356
55785,ELMD,20141112,16.515
15703,ATHL,20141112,3087.1169
27941,SPNS,20141112,228.71400000000003
50569,IMMY,20141112,12.408
39018,GEEK,20141112,16.811
8993,ECA,20141112,21334.0
16543,MFBP,20141112,289.2068
37244,XLEFF,20141112,1.6569999999999998
7991,TNLX,20141112,17.109
16857,SWAY,20141112,2581.4871
19639,IMDZ,20141112,85.016
21764,MOC,20141112,37.107
8120,UGI,20141112,10093.0
9737,CYAN,20141112,31.768
56716,RVEN,20141112,30.732
1761,CCOM,20141112,29.189
23820,EDIG,20141112,1.9680000000000002
60439,LXFR,20141112,476.2998
19897,OTIC,20141112,168.325
11886,MGPI,20141112,149.109
46756,ZN,20141112,12.127
13603,XONE,20141112,141.336
30382,KEP,20141112,152850.75
16619,EGLT,20141112,65.872
60455,CSRE,20141112,839.1118
17765,INGGF,20141112,161.885
39353,DVLY,20141112,15.655
14997,LXFT,20141112,241.364
2235,DWSN,20141112,262.6389
17693,DPRX,20141112,30.075
55925,BCYP,20141112,2.778
14704,QIWI,20141112,516.366
46198,AMTX,20141112,95.105
17733,GLMD,20141112,36.184
11539,BJCT,20141112,3.71
27957,EZCH,20141112,355.751
52363,XIN,20141112,2985.1040000000003
2654,ETCIA,20141112,0.428
57984,LCTC,20141112,5.72
42331,TTHI,20141112,48.791000000000004
59060,PLTYF,20141112,160.775
12380,VAPO,20141112,6.409
9125,HZNM,20141112,0.001
46231,OTEL,20141112,123.32700000000001
20696,HUBS,20141112,58.938
36252,PFHOD,20141112,4.959
19703,ADVM,20141112,167.239
3475,6283B,20141112,231.47799999999998
34312,VEON,20141112,45833.0
27311,SCON,20141112,13.755
49115,SIZF,20141112,650.1108
46886,RNN,20141112,36.454
56643,PTRA,20141112,0.7929999999999999
19672,OCUL,20141112,83.87799999999999
55854,ANFC,20141112,98.506
29334,BZH,20141112,2066.22
37522,SNUYF,20141112,307.062
54964,PPSI,20141112,60.308
34692,EGI,20141112,86.59899999999999
13035,KERMF,20141112,32.586999999999996
17220,NRXGQ,20141112,27.151999999999997
98,RWC,20141112,37.639
43030,ENDRQ,20141112,1342.6069
19791,DGLT,20141112,3.799
59642,ABGBY,20141112,30094.5547
38916,NTIP,20141112,29.798000000000002
1912,RAVE,20141112,15.571
45644,ELOS,20141112,306.6819
11982,VASO,20141112,32.319
29567,GPIC,20141112,69.98899999999999
55699,QFORQ,20141112,29.933000000000003
28019,SUBCY,20141112,10635.2969
54427,OTCM,20141112,31.259
56584,UCHC,20141112,0.018000000000000002
41490,NTES,20141112,4633.9297
51917,ZEP,20141112,556.2109
